Fecha,Concepto,Clave,Categoria,Nivel1,Nivel2,Nivel3,Nivel4,40002,40012,40014,40021,40030,40036,40037,40042,40044,40058,40059,40060,40062,40072,40102,40103,40106,40108,40110,40112,40113,40124,40126,40127,40128,40129,40130,40131,40132,40133,40136,40137,40138,40139,40140,40141,40143,40145,40147,40148,40149,40150,40151,40152,40154,40155,40156,40157,40158
2016-03-31,Valores,115002000000,1,15,0,20,0,0,0,"46,658,382",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-31,Otros activos,115090000000,1,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-31,Inversiones en valores,120000000000,1,20,0,0,0,"346,587,197,350","399,648,839,218","333,887,300,228","173,685,203,824","19,159,861,020","26,269,855,770","88,149,883,292","6,216,936,325","54,023,362,371","18,493,762,627","59,203,870,232","9,167,898,295","93,803,466,779","248,240,166,435","269,537,478",0,"28,790,235,226","4,331,655,826","-4,394,955,413","27,363,667,244","12,391,787,627","3,182,565,174","4,420,532,061","43,344,333,900","325,141,811","5,159,176,962","2,663,213",0,"3,584,396,809","8,121,850,375","1,318,959,893","20,205,973,930",0,"2,024,114,440","15,082,946",0,"4,366,747,184","10,914,312,653","39,931,438",0,0,0,"19,874,940",0,0,0,"59,469,924","60,033,129",0
2016-03-31,Títulos para negociar,120100000000,1,20,10,0,0,"84,574,698,784","239,898,949,157","217,000,373,454","61,807,565,691","19,159,861,020","26,269,855,770","82,966,330,361","5,711,916,680","16,380,217,859","2,983,182,449","58,865,035,595","9,143,457,558","93,585,061,177","153,430,655,180","17,639,584",0,"28,790,235,226","4,331,655,826","-4,394,955,413","23,391,688,986","2,527,057,841","3,182,565,174","4,420,532,061","43,331,416,170","314,253,108","5,159,176,962",0,0,"3,507,417,387","296,759,749","1,318,959,893","18,159,457,024",0,"2,024,114,440",0,0,"2,838,690,743","10,838,107,885","39,931,438",0,0,0,"19,874,940",0,0,0,0,0,0
2016-03-31,Títulos para negociar sin restricción,120101000000,1,20,10,10,0,"30,709,910,201","9,361,169,182","-18,017,990,860","13,775,221,499","13,030,786,338","25,811,283,837","16,799,300,818","130,993,599","-5,392,183,217","-50,333,152","-5,243,755,404","304,389,420","3,559,097,001","-612,686,893","-1,954,811,442",0,"5,450,981,905","3,905,856,913","-22,791,605,245","1,501,449,895","1,190,787,347","760,041,800","-272,491,844","38,751,361,611","7,287","-9,127,063,844",0,0,"2,121,424,093","296,759,749","830,980,216","18,159,457,024",0,"-1,966,611,600",0,0,"1,509,628,405","-28,598,329","39,931,438",0,0,0,"19,874,940",0,0,0,0,0,0
2016-03-31,Deuda gubernamental,120101010000,1,20,10,10,10,"28,437,699,373","-8,494,521,070","-23,444,697,102","11,959,600,274","5,512,249,098","9,466,336,822","12,743,486,635","129,622,246","-5,398,487,817","-53,611,279","-3,479,953,775","-1,299,029,773","-4,199,107,373","-1,271,501,460","-1,954,811,442",0,"3,647,271,958","3,055,094,417","-22,791,605,245","76,466,226","1,114,809,251","760,041,800","-325,486,123","37,672,435,070","7,287","-9,383,949,170",0,0,0,0,"635,527,812","8,197,863,097",0,"-1,966,611,600",0,0,"1,206,274,876","-44,036,414","39,931,438",0,0,0,0,0,0,0,0,0,0
2016-03-31,En posición,120101010100,1,20,10,10,10,"46,915,569,251","23,052,276,392","179,321,079","24,659,599,516","5,512,249,098","9,466,336,822","13,054,652,859","129,622,246","267,681,478",0,"2,001,073,754","24,227,661","891,692","9,690,740","295,046,213",0,"11,711,948,463","3,055,094,417","1,439,622,110","758,586,806","1,682,661,624","760,041,800","3,163,686,131","38,710,533,173","7,287","1,753,017,536",0,0,0,0,"635,527,812","8,197,863,097",0,"548,226,750",0,0,"2,025,461,823","555,518,892","39,931,438",0,0,0,0,0,0,0,0,0,0
2016-03-31,Por entregar,120101010200,1,20,10,10,10,"-18,477,869,878","-31,546,797,462","-23,624,018,181","-12,699,999,242",0,0,"-311,166,224",0,"-5,666,169,295","-53,611,279","-5,481,027,529","-1,323,257,434","-4,199,999,065","-1,281,192,200","-2,249,857,655",0,"-8,064,676,505",0,"-24,231,227,355","-682,120,580","-567,852,373",0,"-3,489,172,254","-1,038,098,103",0,"-11,136,966,706",0,0,0,0,0,0,0,"-2,514,838,350",0,0,"-819,186,947","-599,555,306",0,0,0,0,0,0,0,0,0,0,0
2016-03-31,Deuda bancaria,120101020000,1,20,10,10,20,"7,023,371","2,144,040,782","3,703,739,291","1,082,912,960","7,433,675,535",0,"3,999,994,398",0,0,0,"-1,731,303,930","1,603,419,193","6,338,831,234",0,0,0,0,"850,762,496",0,"1,056,143,659",0,0,0,"27,843,906",0,0,0,0,"2,121,424,093",0,"138,311,754","4,867,864,345",0,0,0,0,0,"1,329,159",0,0,0,0,"19,874,940",0,0,0,0,0,0
2016-03-31,En posición,120101020100,1,20,10,10,20,"7,023,371","2,144,040,782","3,703,739,291","1,082,912,960","7,433,675,535",0,"3,999,994,398",0,0,0,1,"1,603,419,193","6,338,831,234",0,0,0,0,"850,762,496",0,"1,056,143,659",0,0,0,"27,843,906",0,0,0,0,"2,121,424,093",0,"138,311,754","4,867,864,345",0,0,0,0,0,"1,329,159",0,0,0,0,"19,874,940",0,0,0,0,0,0
